name,series,family,description,location,region,regionLocation,regionLocationLong,regionLocationCountryCode,regionCfe,regionCo2Kwh,regionLowCo2,regionLat,regionLng,regionPublicIpv4Addr,zoneCount,zones,vCpus,sharedCpu,intel,amd,arm,cpuPlatformCount,cpuPlatform,cpuBaseClock,cpuTurboClock,cpuSingleMaxTurboClock,availableCpuPlatformCount,availableCpuPlatform,coremarkScore,standardDeviation,sampleCount,memoryGB,acceleratorCount,acceleratorType,disks,disksSizeGb,localSsd,bandwidth,tier1,sap,saps,hana,sud,spot,hour,hourSpot,month,month1yCud,month3yCud,monthSpot,monthSles,monthSlesSap,monthSlesSap1yCud,monthSlesSap3yCud,monthRhel,monthRhel1yCud,monthRhel3yCud,monthRhelSap,monthRhelSap1yCud,monthRhelSap3yCud,monthWindows
g2-standard-4,g2,Accelerator-optimized,"Graphics Optimized: 1 NVIDIA L4 GPU, 4 vCPUs, 16GB RAM",us,us-east1,"South Carolina","Moncks Corner, South Carolina, USA",US,29.0,560.0,0.0,33.8361,-81.1637,1213184.0,3.0,"us-east1-b, us-east1-c, us-east1-d",4.0,0,1.0,0.0,0.0,1.0,"Intel Cascade Lake",2.2,2.9,3.7,1.0,"Intel Cascade Lake",56273.0,0.66,88.0,16.0,1.0,"NVIDIA L4",128.0,263168.0,1.0,10.0,0.0,0.0,"",0.0,0.0,1.0,0.706832255,0.281836,515.98754615,325.07215214,232.19438719,205.74028,80.3,248.2,100.01,89.425,42.048,42.048,42.048,65.7,65.7,65.7,134.32
g2-standard-48,g2,Accelerator-optimized,"Graphics Optimized: 4 NVIDIA L4 GPUs, 48 vCPUs, 192GB RAM",us,us-east1,"South Carolina","Moncks Corner, South Carolina, USA",US,29.0,560.0,0.0,33.8361,-81.1637,1213184.0,3.0,"us-east1-b, us-east1-c, us-east1-d",48.0,0,1.0,0.0,0.0,1.0,"Intel Cascade Lake",2.2,2.9,3.7,1.0,"Intel Cascade Lake",656106.0,2.97,12.0,192.0,4.0,"NVIDIA L4",128.0,524288.0,1.0,50.0,0.0,0.0,"",0.0,0.0,1.0,4.001665148,1.597232,2921.21555804,1840.36578168,1314.5469014,1165.97936,80.3,299.3,119.939,107.748,378.432,378.432,378.432,569.4,569.4,569.4,1611.84
g2-standard-8,g2,Accelerator-optimized,"Graphics Optimized: 1 NVIDIA L4 GPU, 8 vCPUs, 32GB RAM",us,us-east1,"South Carolina","Moncks Corner, South Carolina, USA",US,29.0,560.0,0.0,33.8361,-81.1637,1213184.0,3.0,"us-east1-b, us-east1-c, us-east1-d",8.0,0,1.0,0.0,0.0,1.0,"Intel Cascade Lake",2.2,2.9,3.7,1.0,"Intel Cascade Lake",111997.0,0.64,48.0,32.0,1.0,"NVIDIA L4",128.0,263168.0,1.0,16.0,0.0,0.0,"",0.0,0.0,1.0,0.853624271,0.340572,623.14571783,392.58179878,280.41555627,248.61756,80.3,299.3,119.939,107.748,84.096,84.096,84.096,131.4,131.4,131.4,268.64
g2-standard-96,g2,Accelerator-optimized,"Graphics Optimized: 8 NVIDIA L4 GPUs, 96 vCPUs, 384GB RAM",us,us-east1,"South Carolina","Moncks Corner, South Carolina, USA",US,29.0,560.0,0.0,33.8361,-81.1637,1213184.0,3.0,"us-east1-b, us-east1-c, us-east1-d",96.0,0,1.0,0.0,0.0,1.0,"Intel Cascade Lake",2.2,2.9,3.7,1.0,"Intel Cascade Lake",1249876.0,0.2,8.0,384.0,8.0,"NVIDIA L4",128.0,524288.0,1.0,100.0,0.0,0.0,"",0.0,0.0,1.0,8.003330296,3.194464,5842.43111608,3680.73156336,2629.0938028,2331.95872,80.3,299.3,119.939,107.748,756.864,756.864,756.864,1138.8,1138.8,1138.8,3223.68
m1-megamem-96,m1,Memory-optimized,"96 vCPUs, 1.4 TB RAM",us,us-east1,"South Carolina","Moncks Corner, South Carolina, USA",US,29.0,560.0,0.0,33.8361,-81.1637,1213184.0,4.0,"us-east1-a, us-east1-b, us-east1-c, us-east1-d",96.0,0,1.0,0.0,0.0,1.0,"Intel Skylake",2.0,2.7,3.5,1.0,"Intel Skylake",1223742.0,0.35,2264.0,1433.6,"","",128.0,524288.0,1.0,32.0,0.0,1.0,105050.0,1.0,1.0,1.0,10.65216,2.128512,5443.25376,4600.65856,2333.52384,1553.81376,80.3,299.3,119.939,107.748,756.864,756.864,756.864,1138.8,1138.8,1138.8,3223.68
m1-ultramem-160,m1,Memory-optimized,"160 vCPUs, 3844 GB RAM",us,us-east1,"South Carolina","Moncks Corner, South Carolina, USA",US,29.0,560.0,0.0,33.8361,-81.1637,1213184.0,3.0,"us-east1-a, us-east1-b, us-east1-d",160.0,0,1.0,0.0,0.0,1.0,"Intel Broadwell",2.2,2.6,3.3,1.0,"Intel Broadwell",2015006.0,0.56,2280.0,3844.0,"","",128.0,524288.0,0.0,32.0,0.0,1.0,137900.0,1.0,1.0,1.0,25.1724,5.03128,12863.0964,10874.7224,5513.9236,3672.8344,80.3,299.3,119.939,107.748,1121.28,1121.28,1121.28,1752.0,1752.0,1752.0,5372.8
m1-ultramem-40,m1,Memory-optimized,"40 vCPUs, 961 GB RAM",us,us-east1,"South Carolina","Moncks Corner, South Carolina, USA",US,29.0,560.0,0.0,33.8361,-81.1637,1213184.0,3.0,"us-east1-a, us-east1-b, us-east1-d",40.0,0,1.0,0.0,0.0,1.0,"Intel Broadwell",2.2,2.6,3.3,1.0,"Intel Broadwell",516435.0,0.27,2272.0,961.0,"","",128.0,524288.0,0.0,32.0,0.0,1.0,34475.0,1.0,1.0,1.0,6.2931,1.25782,3215.7741,2718.6806,1378.4809,918.2086,80.3,299.3,119.939,107.748,315.36,315.36,315.36,474.5,474.5,474.5,1343.2
m1-ultramem-80,m1,Memory-optimized,"80 vCPUs, 1922 GB RAM",us,us-east1,"South Carolina","Moncks Corner, South Carolina, USA",US,29.0,560.0,0.0,33.8361,-81.1637,1213184.0,3.0,"us-east1-a, us-east1-b, us-east1-d",80.0,0,1.0,0.0,0.0,1.0,"Intel Broadwell",2.2,2.6,3.3,1.0,"Intel Broadwell",1010128.0,0.41,2280.0,1922.0,"","",128.0,524288.0,0.0,32.0,0.0,1.0,68950.0,1.0,1.0,1.0,12.5862,2.51564,6431.5482,5437.3612,2756.9618,1836.4172,80.3,299.3,119.939,107.748,630.72,630.72,630.72,949.0,949.0,949.0,2686.4
m2-hypermem-416,m2,Memory-optimized,"416 vCPUs, 8.625 TB RAM",us,us-east1,"South Carolina","Moncks Corner, South Carolina, USA",US,29.0,560.0,0.0,33.8361,-81.1637,1213184.0,1.0,us-east1-a,416.0,0,1.0,0.0,0.0,1.0,"Intel Cascade Lake",2.5,3.4,4.0,1.0,"Intel Cascade Lake",6192759.0,2.61,1107.0,8832.0,"","",128.0,524288.0,0.0,32.0,0.0,1.0,446650.0,1.0,1.0,0.0,67.2576,67.2576,34368.6336,29665.5648,16991.8304,34368.6336,80.3,299.3,119.939,107.748,2915.328,2915.328,2915.328,4555.2,4555.2,4555.2,13969.28
m2-megamem-416,m2,Memory-optimized,"416 vCPUs, 5.75 TB RAM",us,us-east1,"South Carolina","Moncks Corner, South Carolina, USA",US,29.0,560.0,0.0,33.8361,-81.1637,1213184.0,1.0,us-east1-a,416.0,0,1.0,0.0,0.0,1.0,"Intel Cascade Lake",2.5,3.4,4.0,1.0,"Intel Cascade Lake",6193999.0,2.5,1097.0,5888.0,"","",128.0,524288.0,0.0,32.0,0.0,1.0,446650.0,1.0,1.0,0.0,50.291328,50.291328,25698.868608,22177.815808,12706.270208,25698.868608,80.3,299.3,119.939,107.748,2915.328,2915.328,2915.328,4555.2,4555.2,4555.2,13969.28
m2-ultramem-208,m2,Memory-optimized,"208 vCPUs, 5.75 TB RAM",us,us-east1,"South Carolina","Moncks Corner, South Carolina, USA",US,29.0,560.0,0.0,33.8361,-81.1637,1213184.0,1.0,us-east1-a,208.0,0,1.0,0.0,0.0,1.0,"Intel Cascade Lake",2.5,3.4,4.0,1.0,"Intel Cascade Lake",3124387.0,0.71,1141.0,5888.0,"","",128.0,524288.0,0.0,32.0,0.0,1.0,223325.0,1.0,1.0,0.0,42.111936,42.111936,21519.199296,18576.656896,10638.695296,21519.199296,80.3,299.3,119.939,107.748,1457.664,1457.664,1457.664,2277.6,2277.6,2277.6,6984.64
m2-ultramem-416,m2,Memory-optimized,"416 vCPUs, 11.50 TB RAM",us,us-east1,"South Carolina","Moncks Corner, South Carolina, USA",US,29.0,560.0,0.0,33.8361,-81.1637,1213184.0,1.0,us-east1-a,416.0,0,1.0,0.0,0.0,1.0,"Intel Cascade Lake",2.5,3.4,4.0,1.0,"Intel Cascade Lake",6205665.0,2.04,1100.0,11776.0,"","",128.0,524288.0,0.0,32.0,0.0,1.0,446650.0,1.0,1.0,0.0,84.223872,84.223872,43038.398592,37153.313792,21277.390592,43038.398592,80.3,299.3,119.939,107.748,2915.328,2915.328,2915.328,4555.2,4555.2,4555.2,13969.28
m3-megamem-128,m3,Memory-optimized,"128 vCPUs, 1952 GB RAM",us,us-east1,"South Carolina","Moncks Corner, South Carolina, USA",US,29.0,560.0,0.0,33.8361,-81.1637,1213184.0,2.0,"us-east1-b, us-east1-d",128.0,0,1.0,0.0,0.0,1.0,"Intel Ice Lake",2.6,3.4,3.5,1.0,"Intel Ice Lake",2182236.0,0.89,1144.0,1952.0,"","",128.0,524288.0,1.0,32.0,100.0,1.0,187620.0,1.0,0.0,1.0,14.4096,5.739264,10519.008,6223.5712,3156.6368,4189.66272,80.3,299.3,119.939,107.748,897.024,897.024,897.024,1401.6,1401.6,1401.6,4298.24
m3-megamem-64,m3,Memory-optimized,"64 vCPUs, 976 GB RAM",us,us-east1,"South Carolina","Moncks Corner, South Carolina, USA",US,29.0,560.0,0.0,33.8361,-81.1637,1213184.0,2.0,"us-east1-b, us-east1-d",64.0,0,1.0,0.0,0.0,1.0,"Intel Ice Lake",2.6,3.4,3.5,1.0,"Intel Ice Lake",1094465.0,0.98,1132.0,976.0,"","",128.0,524288.0,1.0,32.0,50.0,1.0,99170.0,1.0,0.0,1.0,7.2048,2.869632,5259.504,3111.7856,1578.3184,2094.83136,80.3,299.3,119.939,107.748,504.576,504.576,504.576,759.2,759.2,759.2,2149.12
m3-ultramem-128,m3,Memory-optimized,"128 vCPUs, 3904 GB RAM",us,us-east1,"South Carolina","Moncks Corner, South Carolina, USA",US,29.0,560.0,0.0,33.8361,-81.1637,1213184.0,2.0,"us-east1-b, us-east1-d",128.0,0,1.0,0.0,0.0,1.0,"Intel Ice Lake",2.6,3.4,3.5,1.0,"Intel Ice Lake",2190379.0,0.62,1128.0,3904.0,"","",128.0,524288.0,1.0,32.0,100.0,1.0,184800.0,1.0,0.0,1.0,24.3648,9.705728,17786.304,10526.9504,5336.8256,7085.18144,80.3,299.3,119.939,107.748,897.024,897.024,897.024,1401.6,1401.6,1401.6,4298.24
m3-ultramem-32,m3,Memory-optimized,"32 vCPUs, 976 GB RAM",us,us-east1,"South Carolina","Moncks Corner, South Carolina, USA",US,29.0,560.0,0.0,33.8361,-81.1637,1213184.0,2.0,"us-east1-b, us-east1-d",32.0,0,1.0,0.0,0.0,1.0,"Intel Ice Lake",2.6,3.4,3.5,1.0,"Intel Ice Lake",556066.0,0.22,1020.0,976.0,"","",128.0,524288.0,1.0,32.0,0.0,1.0,47835.0,1.0,0.0,1.0,6.0912,2.426432,4446.576,2631.7376,1334.2064,1771.29536,80.3,299.3,119.939,107.748,252.288,252.288,252.288,379.6,379.6,379.6,1074.56
m3-ultramem-64,m3,Memory-optimized,"64 vCPUs, 1952 GB RAM",us,us-east1,"South Carolina","Moncks Corner, South Carolina, USA",US,29.0,560.0,0.0,33.8361,-81.1637,1213184.0,2.0,"us-east1-b, us-east1-d",64.0,0,1.0,0.0,0.0,1.0,"Intel Ice Lake",2.6,3.4,3.5,1.0,"Intel Ice Lake",1101308.0,0.73,1144.0,1952.0,"","",128.0,524288.0,1.0,32.0,50.0,1.0,95670.0,1.0,0.0,1.0,12.1824,4.852864,8893.152,5263.4752,2668.4128,3542.59072,80.3,299.3,119.939,107.748,504.576,504.576,504.576,759.2,759.2,759.2,2149.12
m4-megamem-112,m4,Memory-optimized,"112 vCPUs, 1488 GB RAM",us,us-east1,"South Carolina","Moncks Corner, South Carolina, USA",US,29.0,560.0,0.0,33.8361,-81.1637,1213184.0,1.0,us-east1-b,112.0,0,1.0,0.0,0.0,1.0,"Intel Emerald Rapids",2.1,2.9,4.0,1.0,"Intel Emerald Rapids","","","",1488.0,"","",128.0,524288.0,0.0,50.0,100.0,1.0,"",1.0,0.0,0.0,8.8473408,3.5389408,6458.558784,3810.55328,1937.566,2583.426784,80.3,299.3,119.939,107.748,883.008,883.008,883.008,1328.6,1328.6,1328.6,3760.96
m4-megamem-224,m4,Memory-optimized,"224 vCPUs, 2976 GB RAM",us,us-east1,"South Carolina","Moncks Corner, South Carolina, USA",US,29.0,560.0,0.0,33.8361,-81.1637,1213184.0,1.0,us-east1-b,224.0,0,1.0,0.0,0.0,1.0,"Intel Emerald Rapids",2.1,2.9,4.0,1.0,"Intel Emerald Rapids","","","",2976.0,"","",128.0,524288.0,0.0,100.0,200.0,1.0,"",1.0,0.0,0.0,17.6946816,7.0778816,12917.117568,7621.10656,3875.132,5166.853568,80.3,299.3,119.939,107.748,1569.792,1569.792,1569.792,2452.8,2452.8,2452.8,7521.92
m4-megamem-28,m4,Memory-optimized,"28 vCPUs, 372 GB RAM",us,us-east1,"South Carolina","Moncks Corner, South Carolina, USA",US,29.0,560.0,0.0,33.8361,-81.1637,1213184.0,1.0,us-east1-b,28.0,0,1.0,0.0,0.0,1.0,"Intel Emerald Rapids",2.1,2.9,4.0,1.0,"Intel Emerald Rapids","","","",372.0,"","",128.0,524288.0,0.0,32.0,50.0,1.0,"",1.0,0.0,0.0,2.2118352,0.8847352,1614.639696,952.63832,484.3915,645.856696,80.3,299.3,119.939,107.748,220.752,220.752,220.752,332.15,332.15,332.15,940.24
m4-megamem-56,m4,Memory-optimized,"56 vCPUs, 744 GB RAM",us,us-east1,"South Carolina","Moncks Corner, South Carolina, USA",US,29.0,560.0,0.0,33.8361,-81.1637,1213184.0,1.0,us-east1-b,56.0,0,1.0,0.0,0.0,1.0,"Intel Emerald Rapids",2.1,2.9,4.0,1.0,"Intel Emerald Rapids","","","",744.0,"","",128.0,524288.0,0.0,32.0,50.0,1.0,"",1.0,0.0,0.0,4.4236704,1.7694704,3229.279392,1905.27664,968.783,1291.713392,80.3,299.3,119.939,107.748,441.504,441.504,441.504,664.3,664.3,664.3,1880.48
m4-ultramem-112,m4,Memory-optimized,"112 vCPUs, 2976 GB RAM",us,us-east1,"South Carolina","Moncks Corner, South Carolina, USA",US,29.0,560.0,0.0,33.8361,-81.1637,1213184.0,1.0,us-east1-b,112.0,0,1.0,0.0,0.0,1.0,"Intel Emerald Rapids",2.1,2.9,4.0,1.0,"Intel Emerald Rapids","","","",2976.0,"","",128.0,524288.0,0.0,50.0,100.0,1.0,"",1.0,0.0,0.0,15.6475008,6.2590048,11422.675584,6739.382192,3426.80104,4569.073504,80.3,299.3,119.939,107.748,883.008,883.008,883.008,1328.6,1328.6,1328.6,3760.96
m4-ultramem-224,m4,Memory-optimized,"224 vCPUs, 5952 GB RAM",us,us-east1,"South Carolina","Moncks Corner, South Carolina, USA",US,29.0,560.0,0.0,33.8361,-81.1637,1213184.0,1.0,us-east1-b,224.0,0,1.0,0.0,0.0,1.0,"Intel Emerald Rapids",2.1,2.9,4.0,1.0,"Intel Emerald Rapids","","","",5952.0,"","",128.0,524288.0,0.0,100.0,200.0,1.0,"",1.0,0.0,0.0,31.2950016,12.5180096,22845.351168,13478.764384,6853.60208,9138.147008,80.3,299.3,119.939,107.748,1569.792,1569.792,1569.792,2452.8,2452.8,2452.8,7521.92
m4-ultramem-56,m4,Memory-optimized,"56 vCPUs, 1488 GB RAM",us,us-east1,"South Carolina","Moncks Corner, South Carolina, USA",US,29.0,560.0,0.0,33.8361,-81.1637,1213184.0,1.0,us-east1-b,56.0,0,1.0,0.0,0.0,1.0,"Intel Emerald Rapids",2.1,2.9,4.0,1.0,"Intel Emerald Rapids","","","",1488.0,"","",128.0,524288.0,0.0,32.0,50.0,1.0,"",1.0,0.0,0.0,7.8237504,3.1295024,5711.337792,3369.691096,1713.40052,2284.536752,80.3,299.3,119.939,107.748,441.504,441.504,441.504,664.3,664.3,664.3,1880.48
n1-highcpu-16,n1,General-purpose,"16 vCPUs, 14.4 GB RAM",us,us-east1,"South Carolina","Moncks Corner, South Carolina, USA",US,29.0,560.0,0.0,33.8361,-81.1637,1213184.0,4.0,"us-east1-a, us-east1-b, us-east1-c, us-east1-d",16.0,0,1.0,0.0,0.0,5.0,"Intel Broadwell, Intel Haswell, Intel Ivy Bridge, Intel Sandy Bridge, Intel Skylake",2.0,2.7,3.5,5.0,"Intel Broadwell, Intel Haswell, Intel Ivy Bridge, Intel Sandy Bridge, Intel Skylake",207968.0,0.6,640.0,14.4,"","",128.0,263168.0,1.0,32.0,0.0,0.0,"",0.0,1.0,1.0,0.5667888,0.1261664,289.6290768,260.663728,186.194384,92.101472,80.3,299.3,119.939,107.748,126.144,126.144,126.144,189.8,189.8,189.8,537.28
n1-highcpu-2,n1,General-purpose,"2 vCPUs, 1.8 GB RAM",us,us-east1,"South Carolina","Moncks Corner, South Carolina, USA",US,29.0,560.0,0.0,33.8361,-81.1637,1213184.0,4.0,"us-east1-a, us-east1-b, us-east1-c, us-east1-d",2.0,0,1.0,0.0,0.0,5.0,"Intel Broadwell, Intel Haswell, Intel Ivy Bridge, Intel Sandy Bridge, Intel Skylake",2.0,2.7,3.5,5.0,"Intel Broadwell, Intel Haswell, Intel Ivy Bridge, Intel Sandy Bridge, Intel Skylake",26348.0,0.58,3696.0,1.8,"","",128.0,263168.0,1.0,10.0,0.0,0.0,"",0.0,1.0,1.0,0.0708486,0.0157708,36.2036346,32.582966,23.274298,11.512684,80.3,124.1,50.005,44.7198,21.024,21.024,21.024,32.85,32.85,32.85,67.16
n1-highcpu-32,n1,General-purpose,"32 vCPUs, 28.8 GB RAM",us,us-east1,"South Carolina","Moncks Corner, South Carolina, USA",US,29.0,560.0,0.0,33.8361,-81.1637,1213184.0,4.0,"us-east1-a, us-east1-b, us-east1-c, us-east1-d",32.0,0,1.0,0.0,0.0,5.0,"Intel Broadwell, Intel Haswell, Intel Ivy Bridge, Intel Sandy Bridge, Intel Skylake",2.0,2.7,3.5,5.0,"Intel Broadwell, Intel Haswell, Intel Ivy Bridge, Intel Sandy Bridge, Intel Skylake",414526.0,1.27,320.0,28.8,"","",128.0,524288.0,1.0,32.0,0.0,0.0,"",0.0,1.0,1.0,1.1335776,0.2523328,579.2581536,521.327456,372.388768,184.202944,80.3,299.3,119.939,107.748,252.288,252.288,252.288,379.6,379.6,379.6,1074.56
n1-highcpu-4,n1,General-purpose,"4 vCPUs, 3.6 GB RAM",us,us-east1,"South Carolina","Moncks Corner, South Carolina, USA",US,29.0,560.0,0.0,33.8361,-81.1637,1213184.0,4.0,"us-east1-a, us-east1-b, us-east1-c, us-east1-d",4.0,0,1.0,0.0,0.0,5.0,"Intel Broadwell, Intel Haswell, Intel Ivy Bridge, Intel Sandy Bridge, Intel Skylake",2.0,2.7,3.5,5.0,"Intel Broadwell, Intel Haswell, Intel Ivy Bridge, Intel Sandy Bridge, Intel Skylake",52108.0,0.58,2352.0,3.6,"","",128.0,263168.0,1.0,10.0,0.0,0.0,"",0.0,1.0,1.0,0.1416972,0.0315416,72.4072692,65.165932,46.548596,23.025368,80.3,248.2,100.01,89.425,42.048,42.048,42.048,65.7,65.7,65.7,134.32
n1-highcpu-64,n1,General-purpose,"64 vCPUs, 57.6 GB RAM",us,us-east1,"South Carolina","Moncks Corner, South Carolina, USA",US,29.0,560.0,0.0,33.8361,-81.1637,1213184.0,4.0,"us-east1-a, us-east1-b, us-east1-c, us-east1-d",64.0,0,1.0,0.0,0.0,5.0,"Intel Broadwell, Intel Haswell, Intel Ivy Bridge, Intel Sandy Bridge, Intel Skylake",2.0,2.7,3.5,5.0,"Intel Broadwell, Intel Haswell, Intel Ivy Bridge, Intel Sandy Bridge, Intel Skylake",815329.0,0.86,160.0,57.6,"","",128.0,524288.0,1.0,32.0,0.0,0.0,"",0.0,1.0,1.0,2.2671552,0.5046656,1158.5163072,1042.654912,744.777536,368.405888,80.3,299.3,119.939,107.748,504.576,504.576,504.576,759.2,759.2,759.2,2149.12
n1-highcpu-8,n1,General-purpose,"8 vCPUs, 7.2 GB RAM",us,us-east1,"South Carolina","Moncks Corner, South Carolina, USA",US,29.0,560.0,0.0,33.8361,-81.1637,1213184.0,4.0,"us-east1-a, us-east1-b, us-east1-c, us-east1-d",8.0,0,1.0,0.0,0.0,5.0,"Intel Broadwell, Intel Haswell, Intel Ivy Bridge, Intel Sandy Bridge, Intel Skylake",2.0,2.7,3.5,5.0,"Intel Broadwell, Intel Haswell, Intel Ivy Bridge, Intel Sandy Bridge, Intel Skylake",104238.0,0.6,1192.0,7.2,"","",128.0,263168.0,1.0,16.0,0.0,0.0,"",0.0,1.0,1.0,0.2833944,0.0630832,144.8145384,130.331864,93.097192,46.050736,80.3,299.3,119.939,107.748,84.096,84.096,84.096,131.4,131.4,131.4,268.64
n1-highcpu-96,n1,General-purpose,"96 vCPUs, 86 GB RAM",us,us-east1,"South Carolina","Moncks Corner, South Carolina, USA",US,29.0,560.0,0.0,33.8361,-81.1637,1213184.0,4.0,"us-east1-a, us-east1-b, us-east1-c, us-east1-d",96.0,0,1.0,0.0,0.0,5.0,"Intel Broadwell, Intel Haswell, Intel Ivy Bridge, Intel Sandy Bridge, Intel Skylake",2.0,2.7,3.5,5.0,"Intel Broadwell, Intel Haswell, Intel Ivy Bridge, Intel Sandy Bridge, Intel Skylake",1232561.0,0.3,112.0,86.4,"","",128.0,524288.0,1.0,32.0,0.0,0.0,"",0.0,1.0,1.0,3.4007328,0.7569984,1737.7744608,1563.982368,1117.166304,552.608832,80.3,299.3,119.939,107.748,756.864,756.864,756.864,1138.8,1138.8,1138.8,3223.68
n1-highmem-16,n1,General-purpose,"16 vCPUs, 104 GB RAM",us,us-east1,"South Carolina","Moncks Corner, South Carolina, USA",US,29.0,560.0,0.0,33.8361,-81.1637,1213184.0,4.0,"us-east1-a, us-east1-b, us-east1-c, us-east1-d",16.0,0,1.0,0.0,0.0,5.0,"Intel Broadwell, Intel Haswell, Intel Ivy Bridge, Intel Sandy Bridge, Intel Skylake",2.0,2.7,3.5,5.0,"Intel Broadwell, Intel Haswell, Intel Ivy Bridge, Intel Sandy Bridge, Intel Skylake",208446.0,0.55,616.0,104.0,"","",128.0,263168.0,1.0,32.0,0.0,1.0,16720.0,0.0,1.0,1.0,0.946424,0.207344,483.622664,435.23768,310.92744,151.36112,80.3,299.3,119.939,107.748,126.144,126.144,126.144,189.8,189.8,189.8,537.28
n1-highmem-2,n1,General-purpose,"2 vCPUs, 13 GB RAM",us,us-east1,"South Carolina","Moncks Corner, South Carolina, USA",US,29.0,560.0,0.0,33.8361,-81.1637,1213184.0,4.0,"us-east1-a, us-east1-b, us-east1-c, us-east1-d",2.0,0,1.0,0.0,0.0,5.0,"Intel Broadwell, Intel Haswell, Intel Ivy Bridge, Intel Sandy Bridge, Intel Skylake",2.0,2.7,3.5,5.0,"Intel Broadwell, Intel Haswell, Intel Ivy Bridge, Intel Sandy Bridge, Intel Skylake",26293.0,0.65,3688.0,13.0,"","",128.0,263168.0,1.0,10.0,0.0,1.0,2090.0,0.0,1.0,1.0,0.118303,0.025918,60.452833,54.40471,38.86593,18.92014,80.3,124.1,50.005,44.7198,21.024,21.024,21.024,32.85,32.85,32.85,67.16
n1-highmem-32,n1,General-purpose,"32 vCPUs, 208 GB RAM",us,us-east1,"South Carolina","Moncks Corner, South Carolina, USA",US,29.0,560.0,0.0,33.8361,-81.1637,1213184.0,4.0,"us-east1-a, us-east1-b, us-east1-c, us-east1-d",32.0,0,1.0,0.0,0.0,5.0,"Intel Broadwell, Intel Haswell, Intel Ivy Bridge, Intel Sandy Bridge, Intel Skylake",2.0,2.7,3.5,5.0,"Intel Broadwell, Intel Haswell, Intel Ivy Bridge, Intel Sandy Bridge, Intel Skylake",415396.0,0.75,320.0,208.0,"","",128.0,524288.0,1.0,32.0,0.0,1.0,33440.0,1.0,1.0,1.0,1.892848,0.414688,967.245328,870.47536,621.85488,302.72224,80.3,299.3,119.939,107.748,252.288,252.288,252.288,379.6,379.6,379.6,1074.56
n1-highmem-4,n1,General-purpose,"4 vCPUs, 26 GB RAM",us,us-east1,"South Carolina","Moncks Corner, South Carolina, USA",US,29.0,560.0,0.0,33.8361,-81.1637,1213184.0,4.0,"us-east1-a, us-east1-b, us-east1-c, us-east1-d",4.0,0,1.0,0.0,0.0,5.0,"Intel Broadwell, Intel Haswell, Intel Ivy Bridge, Intel Sandy Bridge, Intel Skylake",2.0,2.7,3.5,5.0,"Intel Broadwell, Intel Haswell, Intel Ivy Bridge, Intel Sandy Bridge, Intel Skylake",52095.0,0.66,2344.0,26.0,"","",128.0,263168.0,1.0,10.0,0.0,1.0,4180.0,0.0,1.0,1.0,0.236606,0.051836,120.905666,108.80942,77.73186,37.84028,80.3,248.2,100.01,89.425,42.048,42.048,42.048,65.7,65.7,65.7,134.32
n1-highmem-64,n1,General-purpose,"64 vCPUs, 416 GB RAM",us,us-east1,"South Carolina","Moncks Corner, South Carolina, USA",US,29.0,560.0,0.0,33.8361,-81.1637,1213184.0,4.0,"us-east1-a, us-east1-b, us-east1-c, us-east1-d",64.0,0,1.0,0.0,0.0,5.0,"Intel Broadwell, Intel Haswell, Intel Ivy Bridge, Intel Sandy Bridge, Intel Skylake",2.0,2.7,3.5,5.0,"Intel Broadwell, Intel Haswell, Intel Ivy Bridge, Intel Sandy Bridge, Intel Skylake",817050.0,0.88,160.0,416.0,"","",128.0,524288.0,1.0,32.0,0.0,1.0,66880.0,1.0,1.0,1.0,3.785696,0.829376,1934.490656,1740.95072,1243.70976,605.44448,80.3,299.3,119.939,107.748,504.576,504.576,504.576,759.2,759.2,759.2,2149.12
n1-highmem-8,n1,General-purpose,"8 vCPUs, 52 GB RAM",us,us-east1,"South Carolina","Moncks Corner, South Carolina, USA",US,29.0,560.0,0.0,33.8361,-81.1637,1213184.0,4.0,"us-east1-a, us-east1-b, us-east1-c, us-east1-d",8.0,0,1.0,0.0,0.0,5.0,"Intel Broadwell, Intel Haswell, Intel Ivy Bridge, Intel Sandy Bridge, Intel Skylake",2.0,2.7,3.5,5.0,"Intel Broadwell, Intel Haswell, Intel Ivy Bridge, Intel Sandy Bridge, Intel Skylake",104145.0,0.84,1200.0,52.0,"","",128.0,263168.0,1.0,16.0,0.0,1.0,8360.0,0.0,1.0,1.0,0.473212,0.103672,241.811332,217.61884,155.46372,75.68056,80.3,299.3,119.939,107.748,84.096,84.096,84.096,131.4,131.4,131.4,268.64
n1-highmem-96,n1,General-purpose,"96 vCPUs, 624 GB RAM",us,us-east1,"South Carolina","Moncks Corner, South Carolina, USA",US,29.0,560.0,0.0,33.8361,-81.1637,1213184.0,4.0,"us-east1-a, us-east1-b, us-east1-c, us-east1-d",96.0,0,1.0,0.0,0.0,5.0,"Intel Broadwell, Intel Haswell, Intel Ivy Bridge, Intel Sandy Bridge, Intel Skylake",2.0,2.7,3.5,5.0,"Intel Broadwell, Intel Haswell, Intel Ivy Bridge, Intel Sandy Bridge, Intel Skylake",1233066.0,0.53,112.0,624.0,"","",128.0,524288.0,1.0,32.0,0.0,1.0,100320.0,1.0,1.0,1.0,5.678544,1.244064,2901.735984,2611.42608,1865.56464,908.16672,80.3,299.3,119.939,107.748,756.864,756.864,756.864,1138.8,1138.8,1138.8,3223.68
